,,,,,Turns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,57,0,82,37,1,96,30,2,100,24,3,77,42,4,64,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,29,16,1,68,20,2,36,8,3,69,6,4,100,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,36,2,1,100,30,2,94,35,3,56,11,4,80,4, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,49,0,96,29,1,88,28,2,100,21,3,78,26,4,37,44, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,35,0,40,15,1,76,28,2,100,35,3,82,27,4,57,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,48,0,71,28,1,99,20,2,100,40,3,56,34,4,88,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,39,0,67,7,1,100,5,2,67,22,3,71,2,4,63,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,100,22,1,47,6,2,40,13,3,75,9,4,71,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,100,23,1,61,5,2,89,25,3,62,12,4,89,30, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,100,24,1,69,42,2,73,10,3,66,14,4,69,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,97,15,1,67,15,2,97,24,3,52,14,4,100,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,34,0,80,27,1,46,1,2,100,20,3,59,16,4,30,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,100,35,1,70,25,2,42,5,3,28,40,4,46,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,38,0,100,40,1,87,19,2,61,33,3,89,17,4,60,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,56,16,1,66,21,2,73,21,3,100,17,4,56,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,77,18,1,100,31,2,82,35,3,56,5,4,44,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,47,0,88,24,1,73,26,2,95,15,3,88,11,4,100,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,36,0,100,29,1,48,3,2,80,23,3,67,31,4,80,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,57,12,1,89,12,2,74,26,3,100,15,4,99,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,39,16,1,100,55,2,90,15,3,52,25,4,82,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,40,0,58,31,1,76,40,2,64,47,3,100,31,4,67,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,53,0,68,24,1,100,17,2,94,24,3,71,6,4,99,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,48,0,77,13,1,74,19,2,48,2,3,100,36,4,77,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,34,0,81,16,1,100,28,2,85,14,3,51,8,4,58,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,57,9,1,21,3,2,100,18,3,53,18,4,37,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,43,35,1,57,12,2,85,25,3,100,11,4,51,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,30,0,59,10,1,72,24,2,59,9,3,100,13,4,63,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,71,0,89,39,1,100,34,2,98,48,3,68,15,4,96,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,76,18,1,100,13,2,76,19,3,94,32,4,65,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,100,33,1,81,26,2,72,18,3,89,31,4,51,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,72,12,1,89,15,2,100,14,3,88,29,4,89,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,30,0,100,15,1,49,12,2,35,5,3,51,12,4,43,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,53,0,47,30,1,42,49,2,74,48,3,37,10,4,100,44, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,96,11,1,80,10,2,100,24,3,63,14,4,77,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,61,0,99,51,1,57,15,2,81,31,3,46,26,4,100,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,29,0,100,12,1,74,10,2,99,9,3,57,13,4,94,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,62,30,1,99,19,2,86,5,3,100,4,4,63,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,31,0,62,14,1,62,25,2,100,29,3,59,9,4,62,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,68,36,1,48,35,2,100,43,3,98,32,4,89,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,96,20,1,56,21,2,98,17,3,100,33,4,98,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,51,0,88,27,1,100,18,2,59,26,3,71,28,4,69,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,44,0,98,25,1,98,41,2,73,13,3,100,18,4,79,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,69,10,1,91,18,2,77,27,3,90,18,4,100,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,11,0,51,0,100,57,1,27,20,2,43,30,3,77,33,4,55,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,91,43,1,75,38,2,100,31,3,74,30,4,91,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,62,0,71,18,1,97,22,2,75,18,3,91,16,4,100,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,86,11,1,86,20,2,46,10,3,75,43,4,100,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,34,0,90,45,1,61,35,2,93,29,3,100,42,4,63,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,73,25,1,65,18,2,84,27,3,100,24,4,71,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,32,0,80,19,1,100,18,2,61,11,3,63,17,4,79,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,31,0,31,14,1,78,23,2,46,16,3,100,26,4,76,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,82,21,1,70,22,2,76,25,3,100,59,4,96,28, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,30,0,100,14,1,37,13,2,46,12,3,56,15,4,73,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,38,0,93,41,1,77,22,2,70,19,3,100,43,4,67,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,77,18,1,77,19,2,77,20,3,72,20,4,100,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,46,15,1,59,23,2,91,28,3,100,16,4,68,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,52,0,31,20,1,23,12,2,46,22,3,61,19,4,100,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,75,20,1,78,36,2,88,24,3,100,13,4,50,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,79,31,1,51,35,2,97,27,3,100,28,4,84,45, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,51,0,52,41,1,100,57,2,92,30,3,63,31,4,81,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,99,19,1,100,45,2,85,27,3,97,30,4,71,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,85,17,1,98,23,2,85,0,3,100,22,4,86,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,42,0,92,26,1,65,11,2,100,19,3,18,4,4,48,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,92,9,1,73,33,2,100,60,3,80,27,4,83,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,79,5,1,81,39,2,73,31,3,80,22,4,100,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,68,0,92,22,1,92,24,2,98,37,3,99,5,4,100,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,38,32,1,94,20,2,65,33,3,64,33,4,100,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,33,0,90,20,1,55,7,2,56,20,3,56,9,4,100,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,94,27,1,100,9,2,58,37,3,88,29,4,66,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,100,31,1,85,40,2,92,34,3,63,35,4,67,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,53,0,83,31,1,100,33,2,54,24,3,78,13,4,80,75, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,61,32,1,61,16,2,100,38,3,80,36,4,38,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,49,17,1,100,28,2,47,3,3,63,19,4,70,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,45,0,100,23,1,68,5,2,85,23,3,89,32,4,43,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,26,0,82,22,1,100,28,2,62,19,3,70,27,4,48,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,39,0,89,10,1,98,23,2,100,17,3,99,17,4,72,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,100,15,1,80,19,2,98,15,3,79,32,4,64,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,58,17,1,90,26,2,84,20,3,100,5,4,77,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,99,33,1,57,14,2,59,11,3,70,21,4,100,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,87,28,1,62,29,2,50,15,3,50,17,4,100,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,60,0,97,47,1,100,67,2,89,15,3,84,22,4,89,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,67,10,1,100,20,2,92,28,3,99,29,4,41,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,28,0,88,27,1,67,27,2,89,34,3,61,28,4,100,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,53,0,100,9,1,80,39,2,61,13,3,80,18,4,99,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,57,0,60,37,1,99,72,2,100,65,3,51,6,4,63,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,51,11,1,84,37,2,60,29,3,99,44,4,100,31, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,69,13,1,52,26,2,70,25,3,46,9,4,100,48, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,53,0,79,14,1,100,60,2,98,35,3,87,18,4,91,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,32,0,58,11,1,100,20,2,85,27,3,36,42,4,40,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,46,2,1,88,8,2,46,4,3,100,2,4,71,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,54,0,78,7,1,86,21,2,95,36,3,100,25,4,71,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,83,23,1,100,35,2,95,28,3,55,33,4,75,39, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,56,24,1,100,26,2,70,14,3,56,21,4,63,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,72,24,1,87,25,2,97,34,3,100,30,4,99,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,36,0,100,40,1,59,48,2,87,24,3,74,9,4,76,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,34,0,53,23,1,51,20,2,51,16,3,100,15,4,48,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,67,28,1,69,16,2,100,36,3,91,42,4,97,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,100,10,1,96,42,2,93,20,3,85,24,4,82,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,89,6,1,74,19,2,69,17,3,100,25,4,77,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,56,0,78,45,1,95,56,2,100,35,3,66,33,4,78,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,100,14,1,54,22,2,50,21,3,83,37,4,51,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,79,11,1,28,38,2,100,4,3,99,9,4,95,6, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,41,0,71,27,1,74,21,2,70,29,3,100,43,4,54,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,46,0,100,14,1,93,30,2,78,14,3,99,26,4,83,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,28,0,67,6,1,100,11,2,81,17,3,37,16,4,41,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,39,0,97,29,1,60,21,2,100,24,3,57,32,4,75,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,30,0,28,22,1,43,27,2,100,22,3,56,12,4,70,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,36,0,100,11,1,64,16,2,59,5,3,57,24,4,56,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,100,19,1,86,15,2,76,33,3,65,16,4,86,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,56,0,70,22,1,89,14,2,97,42,3,85,20,4,100,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,62,14,1,78,19,2,100,29,3,74,16,4,84,44, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,71,0,100,59,1,99,30,2,63,58,3,66,58,4,72,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,42,0,92,34,1,100,24,2,84,28,3,74,9,4,88,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,84,25,1,66,16,2,84,18,3,87,9,4,100,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,32,0,47,16,1,100,10,2,12,12,3,72,40,4,63,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,91,12,1,79,9,2,55,20,3,53,10,4,100,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,58,55,1,45,56,2,100,42,3,72,31,4,77,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,50,7,1,100,4,2,64,16,3,34,16,4,34,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,95,31,1,100,28,2,75,22,3,46,12,4,69,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,75,16,1,67,25,2,78,20,3,100,31,4,97,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,55,0,99,70,1,85,19,2,95,34,3,98,16,4,100,45, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,67,19,1,92,21,2,100,33,3,66,9,4,50,36, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,55,41,1,69,46,2,100,52,3,57,20,4,39,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,40,0,100,6,1,81,38,2,79,14,3,92,16,4,73,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,72,15,1,100,19,2,61,13,3,60,13,4,72,7, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,75,13,1,100,35,2,63,26,3,51,16,4,83,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,27,0,77,16,1,37,4,2,69,16,3,100,15,4,66,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,93,26,1,100,45,2,94,28,3,96,57,4,96,44, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,99,22,1,100,20,2,66,25,3,99,31,4,66,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,50,0,100,31,1,93,17,2,87,14,3,48,8,4,65,45, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,34,0,100,6,1,41,12,2,47,11,3,75,15,4,69,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,79,24,1,100,26,2,60,21,3,29,10,4,79,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,100,24,1,80,39,2,73,24,3,93,25,4,68,43, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,100,34,1,90,59,2,70,24,3,77,44,4,65,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,49,0,60,13,1,95,46,2,100,44,3,69,7,4,80,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,35,0,100,23,1,60,17,2,52,15,3,56,15,4,84,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,41,0,100,21,1,92,13,2,70,24,3,66,9,4,81,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,100,22,1,76,44,2,68,29,3,83,35,4,99,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,41,0,1,61,14,2,100,29,3,69,24,4,24,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,67,12,1,100,48,2,65,9,3,99,46,4,58,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,55,0,100,36,1,64,34,2,87,46,3,44,39,4,58,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,100,45,1,54,18,2,95,27,3,88,47,4,45,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,46,0,30,1,1,32,2,2,100,3,3,78,14,4,64,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,64,18,1,87,9,2,90,18,3,76,28,4,100,33, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,33,0,37,4,1,100,17,2,58,6,3,49,6,4,35,5, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,100,28,1,63,5,2,52,32,3,73,28,4,84,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,46,0,87,18,1,97,29,2,98,25,3,93,38,4,100,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,47,0,71,9,1,78,12,2,100,18,3,83,12,4,93,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,47,0,74,26,1,58,44,2,63,29,3,74,13,4,100,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,47,0,100,16,1,99,13,2,74,8,3,50,20,4,43,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,61,0,98,58,1,100,80,2,91,55,3,98,57,4,82,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,41,0,100,38,1,99,47,2,56,28,3,61,23,4,61,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,74,14,1,98,16,2,100,28,3,77,19,4,98,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,43,0,78,23,1,100,38,2,93,16,3,82,18,4,81,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,58,0,61,12,1,100,21,2,68,25,3,98,16,4,37,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,78,19,1,82,33,2,82,40,3,100,17,4,97,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,39,0,90,26,1,100,21,2,67,28,3,82,26,4,71,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,52,0,99,20,1,100,17,2,71,20,3,84,11,4,80,13, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,91,35,1,97,33,2,45,31,3,88,16,4,100,42, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,50,19,1,100,11,2,96,20,3,70,2,4,75,29, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,45,0,78,28,1,46,1,2,100,41,3,94,19,4,95,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,88,22,1,92,11,2,100,38,3,68,17,4,68,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,87,23,1,78,20,2,67,11,3,100,19,4,94,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,53,0,100,15,1,98,40,2,57,27,3,57,30,4,98,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,34,0,48,14,1,62,24,2,51,4,3,37,10,4,100,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,100,39,1,59,9,2,79,46,3,22,34,4,22,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,42,13,1,67,13,2,67,19,3,100,33,4,80,18, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,36,0,80,31,1,100,16,2,50,18,3,56,13,4,56,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,54,35,1,100,61,2,92,31,3,83,7,4,85,32, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,38,0,74,1,1,92,10,2,100,10,3,98,5,4,66,1, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,57,0,87,18,1,70,23,2,65,7,3,94,28,4,100,15, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,1,38,0,56,56,1,99,27,2,100,34,3,61,41,4,94,47, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,99,25,1,46,19,2,7,15,3,92,24,4,100,23, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,80,29,1,80,22,2,95,24,3,100,13,4,81,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,47,0,100,56,1,65,41,2,49,15,3,76,26,4,73,38, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,33,0,74,17,1,100,23,2,27,8,3,53,18,4,99,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,42,0,99,23,1,42,19,2,87,26,3,100,24,4,79,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,48,0,100,43,1,50,22,2,33,14,3,60,25,4,82,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,10,0,44,0,96,26,1,92,26,2,64,15,3,62,13,4,100,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,45,0,84,20,1,89,23,2,82,47,3,99,9,4,100,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,53,9,1,37,11,2,92,28,3,100,23,4,91,16, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,50,0,100,26,1,82,21,2,66,45,3,83,18,4,83,25, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,84,24,1,81,37,2,68,30,3,60,23,4,100,40, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,56,0,72,40,1,80,37,2,63,25,3,100,52,4,81,37, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,41,0,100,33,1,83,16,2,77,15,3,42,0,4,78,4, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,80,40,1,100,34,2,63,23,3,91,27,4,65,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,84,27,1,74,16,2,100,26,3,74,14,4,74,12, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,49,0,85,50,1,92,35,2,100,21,3,32,35,4,85,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,44,0,100,16,1,66,16,2,49,3,3,58,11,4,50,22, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,51,2,1,95,11,2,100,31,3,63,10,4,74,10, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,51,0,91,10,1,75,33,2,100,37,3,61,16,4,59,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,37,0,69,30,1,52,40,2,100,13,3,65,29,4,64,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,33,0,100,24,1,53,27,2,75,31,3,68,7,4,87,21, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,50,0,74,27,1,83,16,2,99,27,3,71,32,4,100,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,48,0,67,22,1,72,10,2,84,16,3,100,32,4,97,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,45,0,74,16,1,99,14,2,78,18,3,90,12,4,100,11, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,46,0,100,30,1,71,28,2,61,24,3,73,30,4,97,49, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,1,36,0,100,18,1,87,22,2,22,10,3,62,26,4,93,19, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,43,0,78,20,1,100,12,2,99,8,3,94,9,4,49,0, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,9,0,55,0,100,37,1,96,36,2,68,15,3,91,48,4,92,50, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,37,0,67,29,1,100,23,2,67,30,3,88,29,4,72,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,51,0,99,50,1,68,22,2,76,12,3,100,26,4,72,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,7,0,36,0,53,2,1,65,29,2,47,6,3,47,13,4,100,41, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,76,16,1,72,18,2,81,30,3,99,16,4,100,24, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,30,0,100,12,1,39,0,2,40,8,3,96,8,4,45,17, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,64,0,91,29,1,51,19,2,29,12,3,99,11,4,100,14, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,60,0,99,32,1,100,33,2,71,21,3,82,36,4,72,20, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,47,0,97,25,1,54,39,2,68,22,3,100,32,4,99,50, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,44,0,72,17,1,66,29,2,100,30,3,58,31,4,63,8, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,35,0,77,34,1,100,23,2,78,32,3,53,15,4,77,27, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,31,0,89,37,1,100,21,2,62,27,3,80,24,4,77,26, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,43,0,100,33,1,65,11,2,36,14,3,33,1,4,86,35, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,28,0,83,18,1,100,9,2,46,11,3,52,8,4,67,9, ,,,,,,,,,,,,,,,,,,,,,
10,5,4,8,0,42,0,41,15,1,100,25,2,53,25,3,92,30,4,99,35, ,,,,,,,,,,,,,,,,,,,,,
